City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Country,Date
470,Galveston,29.3669,-94.9669,93.31,66,20,10.36,Clouds,US,2022-09-20 23:36:36
471,Kisangani,0.5167,25.2,70.9,99,98,2.44,Rain,CD,2022-09-20 23:36:36
472,Ustyuzhna,58.8394,36.4321,47.08,96,100,2.91,Clouds,RU,2022-09-20 23:36:36
473,Bosaso,11.2842,49.1816,89.44,48,97,9.08,Clouds,SO,2022-09-20 23:32:35
474,Samarai,-10.6167,150.6667,80.78,85,100,12.01,Clouds,PG,2022-09-20 23:36:37
475,Rajpipla,21.8667,73.5,73.49,94,38,5.37,Clouds,IN,2022-09-20 23:36:37
476,Constitucion,-35.3333,-72.4167,46.33,81,2,7.92,Clear,CL,2022-09-20 23:35:56
477,Xingyi,24.1877,102.817,60.71,93,38,2.26,Clouds,CN,2022-09-20 23:36:37
478,Novyy Urgal,51.0736,132.5642,43.21,61,87,5.53,Clouds,RU,2022-09-20 23:36:38
479,Namibe,-15.1961,12.1522,61.95,92,15,2.55,Clouds,AO,2022-09-20 23:36:38
480,Adeje,28.1227,-16.726,72.48,87,20,8.05,Clouds,ES,2022-09-20 23:36:38
481,Chapais,49.7834,-74.8492,53.38,69,11,7.87,Clouds,CA,2022-09-20 23:32:46
482,Kathu,7.9178,98.3332,83.75,83,100,9.8,Clouds,TH,2022-09-20 23:36:39
483,Toamasina,-18.1667,49.3833,66.2,94,40,3.44,Clouds,MG,2022-09-20 23:36:39
484,Rizhao,35.4275,119.4553,64.58,60,15,1.54,Clouds,CN,2022-09-20 23:36:39
485,Ossora,59.2353,163.0719,51.57,72,98,33.58,Clouds,RU,2022-09-20 23:36:39
486,Bell Ville,-32.6259,-62.6887,50.67,51,18,6.33,Clouds,AR,2022-09-20 23:36:40
487,Borogontsy,62.6683,131.1683,32.68,58,5,7.56,Clear,RU,2022-09-20 23:36:40
488,Ixtapa,20.7,-105.2,81.63,83,100,6.91,Clouds,MX,2022-09-20 23:36:25
489,Victoria,22.2855,114.1577,85.17,85,64,10.0,Clouds,HK,2022-09-20 23:35:37
490,Wajir,1.7471,40.0573,75.52,64,52,15.52,Clouds,KE,2022-09-20 23:36:41
491,Yamethin,20.4333,96.15,73.38,93,41,4.03,Clouds,MM,2022-09-20 23:36:41
492,Coquimbo,-29.9533,-71.3436,56.93,67,0,9.22,Clear,CL,2022-09-20 23:36:41
493,Bay Roberts,47.5999,-53.2648,50.25,85,40,3.71,Clouds,CA,2022-09-20 23:36:42
494,Korla,41.7597,86.1469,69.73,24,2,8.79,Clear,CN,2022-09-20 23:36:42
495,Garowe,8.4054,48.4845,76.32,74,29,19.57,Clouds,SO,2022-09-20 23:36:42
496,Talcahuano,-36.7167,-73.1167,49.68,76,75,5.75,Clouds,CL,2022-09-20 23:36:42
497,Alice Springs,-23.7,133.8833,62.15,26,1,16.11,Clear,AU,2022-09-20 23:36:43
498,Cervo,43.6702,-7.4101,63.97,82,5,16.71,Clear,ES,2022-09-20 23:36:43
499,Demyansk,57.643,32.466,45.95,96,100,1.79,Clouds,RU,2022-09-20 23:36:43
500,Buraydah,26.326,43.975,88.25,21,61,6.38,Clouds,SA,2022-09-20 23:36:44
501,Alegrete,-29.7831,-55.7919,60.46,90,87,8.95,Clouds,BR,2022-09-20 23:36:44
502,Ipueiras,-7.0333,-40.45,76.33,37,52,8.03,Clouds,BR,2022-09-20 23:36:44
503,Yeniseysk,58.4497,92.1703,29.64,93,25,4.36,Clouds,RU,2022-09-20 23:36:45
504,Ketchikan,55.3422,-131.6461,64.87,59,0,8.05,Clear,US,2022-09-20 23:32:12
505,Shelburne,44.0787,-80.2041,66.99,79,77,2.13,Clouds,CA,2022-09-20 23:33:35
506,Faridpur,23.6,89.8333,78.31,92,10,9.57,Clear,BD,2022-09-20 23:36:45
507,Cam Ranh,11.9214,109.1591,76.96,88,20,3.44,Rain,VN,2022-09-20 23:37:45
508,Ledyard,41.4398,-72.0142,71.28,78,69,1.01,Rain,US,2022-09-20 23:34:08
509,Khandbari,27.3747,87.2039,70.0,90,96,1.41,Clouds,NP,2022-09-20 23:37:46
510,Rundu,-17.9333,19.7667,61.43,21,0,9.15,Clear,NA,2022-09-20 23:37:46
511,Nerchinskiy Zavod,51.3088,119.61,46.26,76,100,9.04,Clouds,RU,2022-09-20 23:37:46
512,Linhares,-19.3911,-40.0722,70.79,81,47,8.21,Clouds,BR,2022-09-20 23:37:47
513,Mananjary,-21.2167,48.3333,68.25,83,40,1.88,Clouds,MG,2022-09-20 23:37:47
514,Taoudenni,22.6783,-3.9836,95.76,23,4,13.02,Clear,ML,2022-09-20 23:37:47
515,Te Anau,-45.4167,167.7167,51.69,74,89,1.36,Clouds,NZ,2022-09-20 23:37:48
516,La Palma,33.8464,-118.0467,89.87,62,20,16.11,Clouds,US,2022-09-20 23:37:48
517,Vila,42.0304,-8.1588,59.88,80,60,2.77,Clouds,PT,2022-09-20 23:37:48
518,Vidim,56.4088,103.1106,32.07,88,88,12.5,Clouds,RU,2022-09-20 23:37:49
519,Bridlington,54.0831,-0.1919,58.89,78,89,7.87,Clouds,GB,2022-09-20 23:37:49
520,Balgazyn,51.0,95.2,39.74,89,8,2.24,Clear,RU,2022-09-20 23:37:49
521,Qui Nhon,13.7667,109.2333,78.3,89,100,7.56,Clouds,VN,2022-09-20 23:37:50
522,Nashville,36.1659,-86.7844,93.51,42,0,8.05,Clear,US,2022-09-20 23:35:52
523,Tautira,-17.7333,-149.15,77.25,77,75,17.25,Rain,PF,2022-09-20 23:37:50
524,Uray,60.1247,64.7758,55.29,95,84,8.46,Clouds,RU,2022-09-20 23:37:50
525,Tynda,55.1667,124.7167,39.45,76,93,0.4,Clouds,RU,2022-09-20 23:37:51
526,Polohy,47.4844,36.2536,52.41,79,82,10.09,Clouds,UA,2022-09-20 23:37:51
527,Nara,34.6851,135.8049,71.49,41,64,5.35,Clouds,JP,2022-09-20 23:37:51
528,Santa Cruz,-17.8,-63.1667,78.85,69,40,3.44,Clouds,BO,2022-09-20 23:34:11
529,Mayumba,-3.432,10.6554,74.91,88,100,6.67,Rain,GA,2022-09-20 23:37:52
530,Cidreira,-30.1811,-50.2056,59.27,91,72,9.93,Clouds,BR,2022-09-20 23:37:52
531,Muli,2.9167,73.5667,81.23,75,36,7.65,Clouds,MV,2022-09-20 23:37:52
532,Padilla,3.2204,-76.3139,76.57,89,95,3.42,Clouds,CO,2022-09-20 23:37:53
533,Edson,53.5835,-116.4356,59.11,33,0,10.36,Clear,CA,2022-09-20 23:33:36
534,Aviles,43.5547,-5.9248,60.17,82,0,5.75,Clear,ES,2022-09-20 23:37:53
535,Omsukchan,62.5333,155.8,34.65,100,100,2.8,Snow,RU,2022-09-20 23:37:53
536,Ust-Omchug,61.15,149.6333,32.59,97,100,3.02,Snow,RU,2022-09-20 23:37:54
537,Trincomalee,8.5711,81.2335,80.53,75,11,16.4,Clouds,LK,2022-09-20 23:37:54
538,Ranong,9.9658,98.6348,79.05,88,100,6.76,Clouds,TH,2022-09-20 23:37:55
539,Antalaha,-14.9003,50.2788,67.24,76,22,8.1,Clouds,MG,2022-09-20 23:37:55
540,Altay,47.8667,88.1167,52.95,19,0,4.5,Clear,CN,2022-09-20 23:37:55
541,Mankono,8.0586,-6.1897,70.68,97,100,3.47,Rain,CI,2022-09-20 23:37:55
542,Carnot,4.9409,15.8665,69.3,97,99,1.34,Rain,CF,2022-09-20 23:37:56
543,Ha Noi,21.0245,105.8412,77.0,83,72,3.02,Clouds,VN,2022-09-20 23:33:42
544,Cerritos,33.8583,-118.0648,89.08,62,20,16.11,Clouds,US,2022-09-20 23:37:56
545,Nivala,63.9167,24.9667,39.69,60,91,4.21,Clouds,FI,2022-09-20 23:37:56
546,Nyagan,62.1406,65.3936,52.65,84,6,9.64,Clear,RU,2022-09-20 23:37:57
547,Surajgarh,28.3124,75.7347,80.62,72,30,3.87,Clouds,IN,2022-09-20 23:37:57
548,Kiruna,67.8557,20.2251,34.72,87,100,4.61,Clouds,SE,2022-09-20 23:37:57
549,Zelenoborsk,61.4669,64.0333,50.92,91,25,8.95,Clouds,RU,2022-09-20 23:37:58
550,Nogliki,51.8333,143.1667,48.94,54,2,19.51,Clear,RU,2022-09-20 23:37:58
551,Atar,20.5169,-13.0499,88.99,33,47,15.08,Clouds,MR,2022-09-20 23:37:58
552,Seoul,37.5683,126.9778,58.6,77,0,3.44,Clear,KR,2022-09-20 23:36:13
553,Basoko,1.2391,23.616,71.82,96,90,3.47,Rain,CD,2022-09-20 23:37:59
554,Muskegon,43.3,-86.1334,68.97,90,100,3.44,Clouds,US,2022-09-20 23:37:59
555,Shaoguan,24.8,113.5833,79.43,66,71,2.55,Clouds,CN,2022-09-20 23:38:59
556,Ozinki,51.1786,49.6769,65.03,50,100,3.65,Clouds,RU,2022-09-20 23:39:00
557,Kiunga,-6.1219,141.2906,84.02,69,94,1.86,Clouds,PG,2022-09-20 23:39:00
558,Sao Geraldo Do Araguaia,-6.4006,-48.555,89.08,28,48,2.91,Clouds,BR,2022-09-20 23:39:00
559,Ouesso,1.6136,16.0517,69.69,98,98,1.54,Clouds,CG,2022-09-20 23:39:01
560,Moree,-29.4667,149.85,58.95,88,100,21.61,Rain,AU,2022-09-20 23:39:01
561,Cururupu,-1.8283,-44.8683,75.42,87,85,4.76,Clouds,BR,2022-09-20 23:39:01
562,Thinadhoo,0.5333,72.9333,80.74,74,34,4.14,Clouds,MV,2022-09-20 23:39:02
563,Tuscaloosa,33.2098,-87.5692,89.38,72,0,3.44,Clear,US,2022-09-20 23:36:02
564,Gat,31.61,34.7642,74.08,100,1,1.95,Clear,IL,2022-09-20 23:39:02
565,Japura,-0.3167,102.35,73.6,96,100,1.92,Clouds,ID,2022-09-20 23:39:02
566,Chimbote,-9.0853,-78.5783,61.41,85,50,14.03,Clouds,PE,2022-09-20 23:39:03
567,Umm Lajj,25.0213,37.2685,80.28,61,0,5.82,Clear,SA,2022-09-20 23:39:03
568,Kirakira,-10.4544,161.9205,78.98,87,100,7.9,Clouds,SB,2022-09-20 23:39:04
569,Puerto Colombia,10.9878,-74.9547,80.69,77,92,8.21,Clouds,CO,2022-09-20 23:39:04
570,Dolzhanskaya,46.6311,37.8039,64.58,63,16,16.62,Clouds,RU,2022-09-20 23:39:04
571,Boende,-0.2167,20.8667,71.8,95,100,0.83,Rain,CD,2022-09-20 23:39:05
572,Villanueva De La Serena,38.9766,-5.7974,73.56,60,100,1.92,Clouds,ES,2022-09-20 23:39:05
573,Pemba,-12.974,40.5178,74.1,88,20,6.91,Clouds,MZ,2022-09-20 23:39:06
574,Sarakhs,36.5449,61.1577,69.03,25,0,1.43,Clear,IR,2022-09-20 23:39:06
575,Ahvaz,31.3203,48.6693,87.13,41,0,4.88,Clear,IR,2022-09-20 23:39:06
576,Ponta Delgada,37.7333,-25.6667,76.5,83,40,3.44,Clouds,PT,2022-09-20 23:39:07
577,Mackenzie,55.2999,-123.1698,64.62,34,0,11.5,Clear,CA,2022-09-20 23:39:07
578,Moussoro,13.6408,16.4901,80.24,70,93,18.37,Clouds,TD,2022-09-20 23:39:07
579,Cachoeira Do Sul,-30.0392,-52.8939,61.2,91,94,8.05,Clouds,BR,2022-09-20 23:39:08
580,Mbabane,-26.3167,31.1333,50.9,90,100,2.71,Rain,SZ,2022-09-20 23:39:08
581,Halifax,44.6453,-63.5724,59.0,95,100,23.02,Clouds,CA,2022-09-20 23:36:05
582,Champerico,14.3,-91.9167,77.54,83,62,2.91,Clouds,GT,2022-09-20 23:39:09
583,Evanston,42.0411,-87.6901,88.36,63,100,19.57,Thunderstorm,US,2022-09-20 23:37:20
584,Atbasar,51.8,68.3333,59.36,51,1,4.65,Clear,KZ,2022-09-20 23:39:09
585,Key West,24.5557,-81.7826,91.4,65,40,4.61,Clouds,US,2022-09-20 23:39:10
586,Tshela,-4.9833,12.9333,72.19,87,100,2.89,Clouds,CD,2022-09-20 23:39:10
587,Chardara,41.2547,67.9692,68.13,38,0,6.76,Clear,KZ,2022-09-20 23:39:11
588,Port Hardy,50.6996,-127.4199,68.18,52,0,4.61,Clear,CA,2022-09-20 23:39:11
589,Xuddur,4.1213,43.8894,71.29,80,59,10.83,Clouds,SO,2022-09-20 23:39:11
590,Le Port,-20.9373,55.2919,69.8,81,40,4.29,Clouds,RE,2022-09-20 23:39:12
591,Khryashchevka,53.8119,49.0916,59.0,78,88,7.7,Clouds,RU,2022-09-20 23:39:12
592,Kargasok,59.0556,80.8572,47.05,85,100,10.0,Clouds,RU,2022-09-20 23:39:13
593,Hit,33.6416,42.8251,85.55,18,0,10.16,Clear,IQ,2022-09-20 23:39:13
594,Ambanja,-13.6833,48.45,70.0,86,65,2.91,Clouds,MG,2022-09-20 23:39:13
595,Murgab,37.4966,61.9714,66.07,55,0,0.0,Clear,TM,2022-09-20 23:39:13
596,Vila Franca Do Campo,37.7167,-25.4333,76.19,83,56,1.99,Clouds,PT,2022-09-20 23:39:14
597,Quchan,37.106,58.5095,60.53,40,0,4.9,Clear,IR,2022-09-20 23:39:14
598,Labuan,5.2767,115.2417,79.16,88,20,3.44,Clouds,MY,2022-09-20 23:39:15
599,Goure,13.9835,10.2704,81.55,46,87,4.94,Clouds,NE,2022-09-20 23:39:15
600,Copacabana,6.3463,-75.5089,70.14,78,75,2.3,Clouds,CO,2022-09-20 23:37:38
601,Dogondoutchi,13.6393,4.0287,80.89,70,14,7.49,Clouds,NE,2022-09-20 23:39:15
602,Terme,41.2092,36.9739,67.93,92,100,5.59,Clouds,TR,2022-09-20 23:40:16
603,Ituacu,-13.8133,-41.2967,72.21,72,12,7.23,Clouds,BR,2022-09-20 23:40:16
604,Novyy Urengoy,66.0833,76.6333,46.29,98,100,16.98,Clouds,RU,2022-09-20 23:40:16
605,Zemio,5.0314,25.1361,66.96,96,71,2.3,Clouds,CF,2022-09-20 23:40:17
606,Blairmore,49.6,-114.4353,57.38,46,27,4.47,Clouds,CA,2022-09-20 23:40:17
607,Pacific Grove,36.6177,-121.9166,73.51,74,40,13.0,Clouds,US,2022-09-20 23:40:17
608,Huilong,31.8111,121.655,70.93,64,95,11.86,Clouds,CN,2022-09-20 23:40:18
609,Thoen,17.6129,99.2161,72.88,99,97,1.52,Clouds,TH,2022-09-20 23:40:18
610,Teguise,29.0605,-13.564,70.02,78,20,9.22,Clouds,ES,2022-09-20 23:40:18
611,Eyl,7.9803,49.8164,77.83,81,44,15.5,Clouds,SO,2022-09-20 23:40:19
612,Nueve De Julio,-35.4444,-60.8831,53.96,56,99,7.0,Clouds,AR,2022-09-20 23:40:19
613,Karema,-6.8205,30.4389,76.41,44,22,4.99,Clouds,TZ,2022-09-20 23:40:19
614,Coihaique,-45.5752,-72.0662,41.61,81,75,3.44,Clouds,CL,2022-09-20 23:40:19
615,Inhambane,-23.865,35.3833,73.4,86,46,2.59,Clouds,MZ,2022-09-20 23:40:20
616,Pundaguitan,6.3711,126.1689,83.53,71,100,4.83,Clouds,PH,2022-09-20 23:40:20
617,Bijie,27.3125,105.2942,59.61,93,100,1.9,Clouds,CN,2022-09-20 23:40:20
618,Ulaangom,49.9811,92.0667,47.62,58,5,2.19,Clear,MN,2022-09-20 23:40:21
619,Komyshnya,50.1859,33.684,45.18,98,73,4.79,Rain,UA,2022-09-20 23:40:21
620,Harnosand,62.6323,17.9379,45.0,83,36,3.09,Clouds,SE,2022-09-20 23:40:22
621,Queimadas,-10.9783,-39.6264,75.18,59,44,13.29,Clouds,BR,2022-09-20 23:40:22
622,Ayan,56.45,138.1667,44.67,56,51,15.23,Clouds,RU,2022-09-20 23:40:22
623,Fairbanks,64.8378,-147.7164,48.6,78,100,4.61,Clouds,US,2022-09-20 23:37:00
624,Matara,5.9485,80.5353,76.73,89,24,8.86,Clouds,LK,2022-09-20 23:40:22
625,Hervey Bay,-25.2986,152.8535,74.01,75,41,7.0,Clouds,AU,2022-09-20 23:40:23
626,Youhao,47.8667,128.8333,53.11,43,73,10.87,Clouds,CN,2022-09-20 23:40:23
627,Uige,-7.6087,15.0613,68.61,92,88,2.57,Clouds,AO,2022-09-20 23:40:23
628,Bairiki,1.3292,172.9752,75.2,88,100,3.44,Rain,KI,2022-09-20 23:40:24
629,Panguipulli,-39.6333,-72.3333,38.12,99,92,0.85,Clouds,CL,2022-09-20 23:40:24
630,Bindura,-17.3019,31.3306,65.01,36,2,2.28,Clear,ZW,2022-09-20 23:40:24
631,Abalak,58.1286,68.5944,56.86,67,99,6.06,Clouds,RU,2022-09-20 23:40:25
632,Wewak,-3.5534,143.6268,76.35,92,100,6.76,Rain,PG,2022-09-20 23:40:25
633,Waynesboro,38.0685,-78.8895,76.6,58,0,4.59,Clear,US,2022-09-20 23:40:25
634,Zhanakorgan,43.9098,67.2495,70.47,23,0,10.87,Clear,KZ,2022-09-20 23:40:26
635,Tingo Maria,-9.2895,-76.0088,74.53,77,65,2.48,Clouds,PE,2022-09-20 23:40:26
636,Labuhan,-6.8844,112.2051,79.57,74,100,7.11,Rain,ID,2022-09-20 23:40:26
637,Panama City,8.9936,-79.5197,82.35,81,40,4.61,Clouds,PA,2022-09-20 23:37:13
638,Ise,34.4833,136.7,70.92,67,9,12.46,Clear,JP,2022-09-20 23:40:27
639,Ryotsu,38.0833,138.4333,63.5,61,95,7.34,Rain,JP,2022-09-20 23:40:27
640,Vakhrushev,48.9833,142.9667,51.19,50,27,12.93,Clouds,RU,2022-09-20 23:40:28
641,Dicabisagan,17.0818,122.4157,79.52,81,94,3.42,Clouds,PH,2022-09-20 23:40:28
642,Estelle,29.8458,-90.1067,89.6,53,0,5.75,Clear,US,2022-09-20 23:40:28
643,Riyadh,24.6877,46.7219,80.74,26,1,7.65,Clear,SA,2022-09-20 23:36:57
644,Rantauprapat,2.1,99.8333,73.27,97,100,1.16,Clouds,ID,2022-09-20 23:40:28
645,Miri,4.4148,114.0089,75.34,94,40,3.44,Clouds,MY,2022-09-20 23:40:29
646,Narrabri,-30.3167,149.7833,59.34,83,100,15.93,Rain,AU,2022-09-20 23:40:29
647,Jacareacanga,-6.2222,-57.7528,84.0,43,62,0.98,Clouds,BR,2022-09-20 23:40:29
648,Krasnaya Gorbatka,55.8703,41.7641,45.73,87,69,2.48,Clouds,RU,2022-09-20 23:40:30
649,Whitehorse,60.7161,-135.0538,61.57,51,75,20.71,Clouds,CA,2022-09-20 23:40:57
650,Marsabit,2.3284,37.9899,64.36,66,30,22.48,Clouds,KE,2022-09-20 23:41:30
651,Panzhihua,26.5851,101.7128,69.51,95,99,0.27,Clouds,CN,2022-09-20 23:41:30
652,Sisimiut,66.9395,-53.6735,36.21,75,91,4.45,Clouds,GL,2022-09-20 23:41:31
653,Houma,29.5958,-90.7195,88.0,60,0,8.05,Clear,US,2022-09-20 23:41:31
654,Olginskaya,47.1879,39.9492,65.93,53,100,5.99,Clouds,RU,2022-09-20 23:41:32
655,Zaltan,32.947,11.8665,79.2,84,29,11.63,Clouds,LY,2022-09-20 23:41:32
656,Sao Miguel,-5.4667,-35.3667,75.97,81,43,12.93,Clouds,BR,2022-09-20 23:36:52
657,Ako,34.75,134.4,68.36,58,46,3.0,Clouds,JP,2022-09-20 23:41:32
658,Sosua,19.7667,-70.5167,80.58,94,75,0.0,Thunderstorm,DO,2022-09-20 23:41:33
659,San Cristobal,7.7669,-72.225,75.38,96,82,1.28,Clouds,VE,2022-09-20 23:37:44
660,Rio Gallegos,-51.6226,-69.2181,41.05,75,0,21.85,Clear,AR,2022-09-20 23:41:33
661,Lima,-12.0432,-77.0282,60.91,82,100,10.36,Clouds,PE,2022-09-20 23:37:36
662,Omboue,-1.5746,9.2618,75.11,84,97,5.46,Clouds,GA,2022-09-20 23:41:33
663,Innisfail,-17.5333,146.0333,78.39,71,98,4.27,Clouds,AU,2022-09-20 23:41:34
664,Envira,-7.3,-70.2167,79.2,71,65,1.54,Rain,BR,2022-09-20 23:41:34
665,Corowa,-36.0333,146.3833,60.42,70,99,10.11,Clouds,AU,2022-09-20 23:41:34
666,Grand Gaube,-20.0064,57.6608,71.38,72,8,8.01,Clear,MU,2022-09-20 23:41:35
667,Fastiv,50.0767,29.9177,48.36,96,100,12.03,Rain,UA,2022-09-20 23:41:35
668,Kangaatsiaq,68.3065,-53.4641,37.27,83,100,15.93,Rain,GL,2022-09-20 23:41:35
669,Roald,62.5833,6.1333,53.76,76,100,9.22,Clouds,NO,2022-09-20 23:41:36
670,Mega,4.05,38.3,62.55,56,92,18.79,Clouds,ET,2022-09-20 23:41:36
671,Fort-Shevchenko,44.5086,50.263,73.51,32,0,11.9,Clear,KZ,2022-09-20 23:41:36
672,Noumea,-22.2763,166.4572,81.0,99,1,9.82,Clear,NC,2022-09-20 23:41:37
673,Jacqueville,5.2052,-4.4146,75.9,87,85,10.94,Rain,CI,2022-09-20 23:41:37
674,Xichang,27.8964,102.2634,64.18,96,100,1.21,Clouds,CN,2022-09-20 23:41:37
675,Maneromango,-7.1988,38.7848,63.36,96,49,1.61,Clouds,TZ,2022-09-20 23:41:37
676,Beyla,8.6833,-8.6333,67.42,98,100,3.06,Rain,GN,2022-09-20 23:41:38
677,Prado,-17.3411,-39.2208,72.88,84,8,13.38,Clear,BR,2022-09-20 23:41:38
678,Jalu,29.0331,21.5482,83.61,31,0,6.69,Clear,LY,2022-09-20 23:41:38
679,Pimenta Bueno,-11.6725,-61.1936,85.62,43,84,2.08,Clouds,BR,2022-09-20 23:41:39
680,Laguna,38.421,-121.4238,80.31,46,0,6.91,Clear,US,2022-09-20 23:41:39
681,Nushki,29.5542,66.0215,76.42,18,0,1.34,Clear,PK,2022-09-20 23:41:39
682,Pastavy,55.1168,26.8326,50.29,84,100,4.88,Clouds,BY,2022-09-20 23:41:40
683,Plover,44.4564,-89.544,78.91,74,0,5.01,Clear,US,2022-09-20 23:37:17
684,Chavakkad,10.5333,76.05,76.82,86,99,3.53,Clouds,IN,2022-09-20 23:41:40
685,Sobolevo,54.4299,31.8996,44.47,93,75,4.65,Clouds,RU,2022-09-20 23:41:40
686,Oistins,13.0667,-59.5333,82.49,83,20,19.57,Clouds,BB,2022-09-20 23:41:41
687,Purpe,64.4803,76.6897,52.11,98,100,17.25,Clouds,RU,2022-09-20 23:41:41
688,Zanjan,36.6736,48.4787,65.37,39,16,6.04,Clouds,IR,2022-09-20 23:41:41
689,Goba,7.0167,39.9833,48.81,91,99,4.97,Clouds,ET,2022-09-20 23:41:42
690,Atambua,-9.1061,124.8925,82.09,59,34,1.79,Clouds,ID,2022-09-20 23:41:42
691,Buturlinovka,50.8239,40.6092,55.13,56,68,7.45,Clouds,RU,2022-09-20 23:41:42
692,Ust-Barguzin,53.45,108.9833,45.81,82,94,10.25,Rain,RU,2022-09-20 23:41:42
693,Phulabani,20.4667,84.2333,70.18,94,94,3.0,Clouds,IN,2022-09-20 23:41:43
694,Salcininkai,54.3,25.3833,49.84,86,100,4.92,Clouds,LT,2022-09-20 23:41:43
695,Menongue,-14.6585,17.691,59.92,28,7,2.33,Clear,AO,2022-09-20 23:41:43
696,Ancud,-41.8697,-73.8203,43.23,86,43,4.97,Clouds,CL,2022-09-20 23:37:12
697,Batagay-Alyta,67.8006,130.4114,27.12,52,93,4.85,Clouds,RU,2022-09-20 23:41:44
698,Flagstaff,35.1981,-111.6513,73.53,59,75,11.5,Clouds,US,2022-09-20 23:41:32
699,Nishihara,26.1842,127.7558,78.46,65,20,20.71,Clouds,JP,2022-09-20 23:42:44
700,Tiarei,-17.5333,-149.3333,84.22,77,50,18.28,Rain,PF,2022-09-20 23:42:45
701,Hami,42.8,93.45,66.43,24,0,7.52,Clear,CN,2022-09-20 23:42:45
702,Boyolangu,-8.1181,111.8935,76.57,86,100,7.78,Clouds,ID,2022-09-20 23:42:45
703,Sakaiminato,35.55,133.2333,69.73,56,75,14.97,Clouds,JP,2022-09-20 23:42:46
704,Doka,13.5167,35.7667,70.07,81,100,8.61,Clouds,SD,2022-09-20 23:42:46
705,Evensk,61.95,159.2333,44.71,89,100,16.26,Rain,RU,2022-09-20 23:42:46
706,Goulburn,-34.75,149.7167,57.27,72,100,11.16,Rain,AU,2022-09-20 23:42:46
707,Dalby,-27.1833,151.2667,63.77,70,100,9.69,Rain,AU,2022-09-20 23:42:47
